Eviction ID,Address,City,State,Eviction Notice Source Zipcode,Year,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Supervisor District,Neighborhoods - Analysis Boundaries,Longitude,Latitude
M180006,800 Block Of Cortland  Avenue,San Francisco,CA,94110,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Bernal Heights,-122.4142551,37.73896062
M130633,2600 Block Of Folsom  Street,San Francisco,CA,94110,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142416,37.75490336
M141326,2600 Block Of Folsom  Street,San Francisco,CA,94110,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142416,37.75490336
M141997,2600 Block Of Folsom  Street,San Francisco,CA,94110,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142416,37.75490336
M141324,2600 Block Of Folsom  Street,San Francisco,CA,94110,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142416,37.75490336
M141999,2600 Block Of Folsom  Street,San Francisco,CA,94110,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142416,37.75490336
M141998,2600 Block Of Folsom  Street,San Francisco,CA,94110,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142416,37.75490336
M182708,2600 Block Of Folsom  Street,San Francisco,CA,94110,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142416,37.75490336
M190644,2600 Block Of Folsom  Street,San Francisco,CA,94110,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142416,37.75490336
M111771,2700 Block Of Folsom  Street,San Francisco,CA,94110,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,Mission,-122.4142288,37.75329845
M122165,2700 Block Of Folsom  Street,San Francisco,CA,94110,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142288,37.75329845
M121925,2700 Block Of Folsom  Street,San Francisco,CA,94110,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142288,37.75329845
M132341,2700 Block Of Folsom  Street,San Francisco,CA,94110,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142288,37.75329845
M130957,2700 Block Of Folsom  Street,San Francisco,CA,94110,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142288,37.75329845
M140235,2700 Block Of Folsom  Street,San Francisco,CA,94110,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142288,37.75329845
M152456,2700 Block Of Folsom  Street,San Francisco,CA,94110,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142288,37.75329845
M151006,2700 Block Of Folsom  Street,San Francisco,CA,94110,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142288,37.75329845
M153490,2700 Block Of Folsom  Street,San Francisco,CA,94110,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142288,37.75329845
M160597,2700 Block Of Folsom  Street,San Francisco,CA,94110,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142288,37.75329845
M160574,2700 Block Of Folsom  Street,San Francisco,CA,94110,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142288,37.75329845
M160548,2700 Block Of Folsom  Street,San Francisco,CA,94110,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142288,37.75329845
M170012,2700 Block Of Folsom  Street,San Francisco,CA,94110,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142288,37.75329845
M170793,2700 Block Of Folsom  Street,San Francisco,CA,94110,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142288,37.75329845
M173072,2700 Block Of Folsom  Street,San Francisco,CA,94110,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142288,37.75329845
M180032,2700 Block Of Folsom  Street,San Francisco,CA,94110,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142288,37.75329845
M182498,2700 Block Of Folsom  Street,San Francisco,CA,94110,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142288,37.75329845
M180394,2700 Block Of Folsom  Street,San Francisco,CA,94110,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142288,37.75329845
M180010,2700 Block Of Folsom  Street,San Francisco,CA,94110,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142288,37.75329845
M180009,2700 Block Of Folsom  Street,San Francisco,CA,94110,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142288,37.75329845
M180754,2700 Block Of Folsom  Street,San Francisco,CA,94110,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142288,37.75329845
M112003,200 Block Of Leavenworth  Street,San Francisco,CA,94102,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.414216,37.78325042
M142675,200 Block Of Leavenworth  Street,San Francisco,CA,94102,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.414216,37.78325042
M150272,200 Block Of Leavenworth  Street,San Francisco,CA,94103,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.414216,37.78325042
M150740,200 Block Of Leavenworth  Street,San Francisco,CA,94102,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.414216,37.78325042
M150278,200 Block Of Leavenworth  Street,San Francisco,CA,94103,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.414216,37.78325042
M150739,200 Block Of Leavenworth  Street,San Francisco,CA,94102,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.414216,37.78325042
M151726,200 Block Of Leavenworth  Street,San Francisco,CA,94102,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,Tenderloin,-122.414216,37.78325042
M150242,200 Block Of Leavenworth  Street,San Francisco,CA,94103,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.414216,37.78325042
M152483,200 Block Of Leavenworth  Street,San Francisco,CA,94102,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.414216,37.78325042
M150938,200 Block Of Leavenworth  Street,San Francisco,CA,94102,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.414216,37.78325042
M150700,200 Block Of Leavenworth  Street,San Francisco,CA,94102,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.414216,37.78325042
M150937,200 Block Of Leavenworth  Street,San Francisco,CA,94102,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.414216,37.78325042
M150802,200 Block Of Leavenworth  Street,San Francisco,CA,94102,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.414216,37.78325042
M150273,200 Block Of Leavenworth  Street,San Francisco,CA,94103,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.414216,37.78325042
M150056,200 Block Of Leavenworth  Street,San Francisco,CA,94103,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.414216,37.78325042
M150080,200 Block Of Leavenworth  Street,San Francisco,CA,94103,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.414216,37.78325042
M161560,200 Block Of Leavenworth  Street,San Francisco,CA,94102,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.414216,37.78325042
M181815,200 Block Of Leavenworth  Street,San Francisco,CA,94102,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.414216,37.78325042
M192405,200 Block Of Leavenworth  Street,San Francisco,CA,94102,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.414216,37.78325042
M163716,200 Block Of Precita  Avenue,San Francisco,CA,94110,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,Bernal Heights,-122.4142117,37.74721048
M191464,0 Block Of Dunsmuir  Street,San Francisco,CA,94134,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Portola,-122.4142105,37.73032977
M191462,0 Block Of Dunsmuir  Street,San Francisco,CA,94134,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Portola,-122.4142105,37.73032977
M191463,0 Block Of Dunsmuir  Street,San Francisco,CA,94134,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Portola,-122.4142105,37.73032977
M180088,2700 Block Of 16th  Street,San Francisco,CA,94103,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4142016,37.76532636
M110370,300 Block Of Sawyer  Street,San Francisco,CA,94134,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Visitacion Valley,-122.4141964,37.71379921
M141213,300 Block Of Sawyer  Street,San Francisco,CA,94134,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,Visitacion Valley,-122.4141964,37.71379921
M140402,700 Block Of Post  Street,San Francisco,CA,94109,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,Nob Hill,-122.4141857,37.78761295
M150825,700 Block Of Post  Street,San Francisco,CA,94109,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Nob Hill,-122.4141857,37.78761295
M171051,700 Block Of Post  Street,San Francisco,CA,94109,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Nob Hill,-122.4141857,37.78761295
M181662,700 Block Of Post  Street,San Francisco,CA,94109,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Nob Hill,-122.4141857,37.78761295
M190308,0 Block Of Manchester  Street,San Francisco,CA,94110,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Bernal Heights,-122.4141842,37.74593513
M162756,700 Block Of Post  Street,San Francisco,CA,94109,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Tenderloin,-122.4141637,37.7875045
M190339,1100 Block Of Pine  Street,San Francisco,CA,94109,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Nob Hill,-122.4141172,37.79049316
M190446,1100 Block Of Pine  Street,San Francisco,CA,94109,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Nob Hill,-122.4141172,37.79049316
M180587,400 Block Of Gates  Street,San Francisco,CA,94110,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Bernal Heights,-122.4141164,37.73773109
M111693,1100 Block Of Pine  Street,San Francisco,CA,94109,2011,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Nob Hill,-122.4140953,37.79038469
M191017,1100 Block Of Pine  Street,San Francisco,CA,94109,2019,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Nob Hill,-122.4140953,37.79038469
M120838,2700 Block Of Folsom  Street,San Francisco,CA,94110,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,Mission,-122.4140908,37.7533065
M130238,2700 Block Of Folsom  Street,San Francisco,CA,94110,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4140908,37.7533065
M130241,2700 Block Of Folsom  Street,San Francisco,CA,94110,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,Mission,-122.4140908,37.7533065
M130240,2700 Block Of Folsom  Street,San Francisco,CA,94110,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4140908,37.7533065
M130237,2700 Block Of Folsom  Street,San Francisco,CA,94110,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4140908,37.7533065
M130239,2700 Block Of Folsom  Street,San Francisco,CA,94110,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4140908,37.7533065
M150800,2700 Block Of Folsom  Street,San Francisco,CA,94110,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4140908,37.7533065
M150799,2700 Block Of Folsom  Street,San Francisco,CA,94110,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4140908,37.7533065
M190991,2700 Block Of Folsom  Street,San Francisco,CA,94110,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Mission,-122.4140908,37.7533065
M172843,200 Block Of Leavenworth  Street,San Francisco,CA,94102,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.4140793,37.78326781
M172842,200 Block Of Leavenworth  Street,San Francisco,CA,94102,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.4140793,37.78326781
M172844,200 Block Of Leavenworth  Street,San Francisco,CA,94102,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.4140793,37.78326781
M180225,200 Block Of Leavenworth  Street,San Francisco,CA,94102,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.4140793,37.78326781
M121213,2800 Block Of Folsom  Street,San Francisco,CA,94110,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4140749,37.75169998
M130059,2800 Block Of Folsom  Street,San Francisco,CA,94110,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4140749,37.75169998
M161196,2800 Block Of Folsom  Street,San Francisco,CA,94110,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Mission,-122.4140749,37.75169998
M161200,2800 Block Of Folsom  Street,San Francisco,CA,94110,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Mission,-122.4140749,37.75169998
M161197,2800 Block Of Folsom  Street,San Francisco,CA,94110,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Mission,-122.4140749,37.75169998
M161198,2800 Block Of Folsom  Street,San Francisco,CA,94110,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Mission,-122.4140749,37.75169998
M161199,2800 Block Of Folsom  Street,San Francisco,CA,94110,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Mission,-122.4140749,37.75169998
M180126,2800 Block Of Folsom  Street,San Francisco,CA,94110,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Mission,-122.4140749,37.75169998
M180125,2800 Block Of Folsom  Street,San Francisco,CA,94110,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Mission,-122.4140749,37.75169998
M180124,2800 Block Of Folsom  Street,San Francisco,CA,94110,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Mission,-122.4140749,37.75169998
M180127,2800 Block Of Folsom  Street,San Francisco,CA,94110,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Mission,-122.4140749,37.75169998
M191609,2800 Block Of Folsom  Street,San Francisco,CA,94110,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4140749,37.75169998
M191509,2800 Block Of Folsom  Street,San Francisco,CA,94110,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4140749,37.75169998
M171566,600 Block Of Chestnut  Street,San Francisco,CA,94133,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,North Beach,-122.4140384,37.80359764
M130742,0 Block Of Bernice  Street,San Francisco,CA,94103,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Mission,-122.4140298,37.76997282
M130083,0 Block Of Bernice  Street,San Francisco,CA,94114,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,Mission,-122.4140298,37.76997282
M181316,1100 Block Of Jackson  Street,San Francisco,CA,94133,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Nob Hill,-122.4140177,37.79514721
M120760,2900 Block Of 21st  Street,San Francisco,CA,94110,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4139994,37.75738533
M120765,2900 Block Of 21st  Street,San Francisco,CA,94110,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4139994,37.75738533
M130201,2900 Block Of 21st  Street,San Francisco,CA,94110,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4139994,37.75738533
M130092,2900 Block Of 21st  Street,San Francisco,CA,94110,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4139994,37.75738533
M130084,2900 Block Of 21st  Street,San Francisco,CA,94110,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4139994,37.75738533
M180613,2900 Block Of 21st  Street,San Francisco,CA,94110,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4139994,37.75738533
M162025,1100 Block Of Jackson  Street,San Francisco,CA,94133,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Nob Hill,-122.4139957,37.79503876
M162026,1100 Block Of Jackson  Street,San Francisco,CA,94133,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Nob Hill,-122.4139957,37.79503876
M130035,600 Block Of Geary  Street,San Francisco,CA,94102,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,Tenderloin,-122.413995,37.78667901
M142146,600 Block Of Geary  Street,San Francisco,CA,94102,2014,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Tenderloin,-122.413995,37.78667901
M190657,600 Block Of Geary  Street,San Francisco,CA,94102,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Tenderloin,-122.413995,37.78667901
M191824,600 Block Of Geary  Street,San Francisco,CA,94102,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Tenderloin,-122.413995,37.78667901
M131361,2900 Block Of 21st  Street,San Francisco,CA,94110,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4139889,37.75727579
M110229,400 Block Of Gates  Street,San Francisco,CA,94110,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,Bernal Heights,-122.4139785,37.73772325
M141556,600 Block Of Geary  Street,San Francisco,CA,94102,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.4139731,37.78657055
M141220,600 Block Of Geary  Street,San Francisco,CA,94102,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,Tenderloin,-122.4139731,37.78657055
M153049,600 Block Of Geary  Street,San Francisco,CA,94102,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.4139731,37.78657055
M172328,600 Block Of Geary  Street,San Francisco,CA,94102,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.4139731,37.78657055
M150620,100 Block Of Gates  Street,San Francisco,CA,94110,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,Bernal Heights,-122.4139415,37.74092307
M162593,100 Block Of Gates  Street,San Francisco,CA,94110,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,Bernal Heights,-122.4139415,37.74092307
M160619,1100 Block Of Bacon  Street,San Francisco,CA,94134,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Portola,-122.4139387,37.72487185
M132532,2800 Block Of Folsom  Street,San Francisco,CA,94110,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Mission,-122.4139369,37.75170867
M142548,2800 Block Of Folsom  Street,San Francisco,CA,94110,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4139369,37.75170867
M161554,2800 Block Of Folsom  Street,San Francisco,CA,94110,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4139369,37.75170867
M140435,0 Block Of Bessie  Street,San Francisco,CA,94110,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,Bernal Heights,-122.4139222,37.74673697
M110599,900 Block Of Jones  Street,San Francisco,CA,94109,2011,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Nob Hill,-122.4138905,37.78998757
M110313,400 Block Of Gaven  Street,San Francisco,CA,94134,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,Portola,-122.4138876,37.73180824
M110314,400 Block Of Gaven  Street,San Francisco,CA,94134,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Portola,-122.4138876,37.73180824
M130049,1100 Block Of Pacific  Avenue,San Francisco,CA,94133,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Nob Hill,-122.4138327,37.79608048
M130052,1100 Block Of Pacific  Avenue,San Francisco,CA,94133,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Nob Hill,-122.4138327,37.79608048
M130670,1100 Block Of Pacific  Avenue,San Francisco,CA,94133,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,Nob Hill,-122.4138327,37.79608048
M130671,1100 Block Of Pacific  Avenue,San Francisco,CA,94133,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,Nob Hill,-122.4138327,37.79608048
M131310,1100 Block Of Pacific  Avenue,San Francisco,CA,94133,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,Nob Hill,-122.4138327,37.79608048
M111177,4200 Block Of Folsom  Street,San Francisco,CA,94110,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Bernal Heights,-122.4138255,37.73400904
M162172,1200 Block Of Washington  Street,San Francisco,CA,94108,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,Nob Hill,-122.4138183,37.79416099
M151117,200 Block Of Sawyer  Street,San Francisco,CA,94134,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Visitacion Valley,-122.4138122,37.71466877
M151118,200 Block Of Sawyer  Street,San Francisco,CA,94134,2015,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Visitacion Valley,-122.4138122,37.71466877
M120709,1100 Block Of Pacific  Avenue,San Francisco,CA,94133,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Nob Hill,-122.413811,37.79597198
M130690,1100 Block Of Pacific  Avenue,San Francisco,CA,94133,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Nob Hill,-122.413811,37.79597198
M121107,3000 Block Of 24th  Street,San Francisco,CA,94110,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4138065,37.75257677
M151558,3000 Block Of 24th  Street,San Francisco,CA,94110,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4138065,37.75257677
M150801,3000 Block Of 24th  Street,San Francisco,CA,94110,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Mission,-122.4138065,37.75257677
M141654,500 Block Of Ofarrell  Street,San Francisco,CA,94102,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.4138043,37.78574028
M163521,500 Block Of Ofarrell  Street,San Francisco,CA,94102,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.4138043,37.78574028
M131965,100 Block Of Gates  Street,San Francisco,CA,94110,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Bernal Heights,-122.4138035,37.74091567
M131822,100 Block Of Gates  Street,San Francisco,CA,94110,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Bernal Heights,-122.4138035,37.74091567
M110372,500 Block Of Ofarrell  Street,San Francisco,CA,94102,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.4137826,37.78563178
M111173,587500 Block Of Ofarrell  Street,San Francisco,CA,94102,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.4137826,37.78563178
M121807,500 Block Of Ofarrell  Street,San Francisco,CA,94102,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.4137826,37.78563178
M121896,500 Block Of Ofarrell  Street,San Francisco,CA,94102,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.4137826,37.78563178
M121033,500 Block Of Ofarrell  Street,San Francisco,CA,94102,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.4137826,37.78563178
M131244,500 Block Of Ofarrell  Street,San Francisco,CA,94122,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tenderloin,-122.4137826,37.78563178
